"subject" "Activity_Label" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "V80" "NA.1" "NA.2" "NA.3" "NA.4" "NA.5" "NA.6" "NA.7" "NA.8" "NA.9" "NA.10" "NA.11" "NA.12" "NA.13" "NA.14" "NA.15" "NA.16" "NA.17"
2 "WALKING_DOWNSTAIRS" -0.245921101714286 -0.00123952083333333 0.253037381686747 -0.0189633442748718 -0.0977968735341772 -0.59840715759878 0.160812636225 0.0772471185740741 0.0156721621475 0.14185745882975 0.0748229967468627 -0.0431732066508197 -0.819912951285714 -0.872487098732394 -0.825034351506849 -0.866958738901408 -0.709764874695652 -0.707164090953846 -0.777346339923077 -0.644365129365079 -0.545309048679245 -0.23733801490566 -0.07042466925 0.275695779395833 -0.010773925254 -0.0333343944081633 0.0210691668372093 0.019508650794375 0.0160577043125 -0.131982178140816 -0.0245526525020833 -0.00577826072083334 0.0391498479607843 -0.0743456871576923 -0.737885491402985 -0.696840744923077 -0.673990650074627 -0.729194195823529 0.0915744825865385 0.0628731336153846 -0.00785304520588236 -0.0963336365622222 -0.0705106117115385 -0.205930488448364 -0.290521953525926 -0.359593336592188 -0.566324722583333 -0.526138815696721 -0.419014873696429 -0.551979769767241 -0.479734624234375 -0.569757667431587 -0.525868095409091 -0.623123759852459 -0.580190043861429 -0.56113747857069 -0.424244359946667 -0.488934786884615 -0.945151633150685 -0.94938448630137 -0.96090128260274 -0.963348327671233 -0.960358765616438 -0.966741820821918 -0.702887493126984 -0.580254163176471 -0.604320487080645 -0.932713290273973 -0.948091341643836 -0.953888236438356 -0.919677700821918 -0.922197243561644 -0.844042634931507 -0.833111940958904 -0.814800621356164 -0.459492793623188 -0.415836090756964 -0.389992211344828 -0.713919749507692 -0.898577035273973 -0.966332694704225 -0.934585560821918 -0.95507868230137 -0.968553305753425 -0.972437538219178 -0.741151476956522 -0.766171604761194 -0.671794441408451 -0.738306356231884 -0.754853185294118 -0.719954436716418 -0.717910343716667 -0.569408709358621 -0.54244827042029 -0.635523990237097 -0.487843418053571 -0.457937300612903
2 "WALKING_UPSTAIRS" -0.229301062421053 -0.365947894 0.23460499262069 -0.0533955731409639 -0.112301564157354 -0.640496033431818 0.1108813546 0.0253994719945652 0.0622700403409091 0.150858881957447 0.0427749339183333 -0.0297508362659091 -0.853923448594595 -0.875575183013699 -0.71859160784 -0.799438073080556 -0.685634484216216 -0.66385536516129 -0.764180968477612 -0.44794499184 0.038593010295 0.154601373372093 0.579047221309524 0.440422272930233 0.0105549365 -0.0540728445051724 -0.0619470577254902 0.0791804487652174 -0.00603037455555556 -0.123687599569091 0.034448646245283 -0.0263354551 -0.10733017 -0.0373818939232143 -0.718631438871429 -0.706146893928571 -0.789553107183099 -0.778630878584615 0.0929232927954545 0.0814056718727273 0.0416477370188679 -0.0949242220591837 -0.137351875012963 -0.212164464272727 -0.259395364049153 -0.418548575782609 -0.570608229328358 -0.447206390090909 -0.238912318782456 -0.448064069174603 -0.570469278467742 -0.5739066432 -0.588704341338235 -0.718559182848485 -0.698615070893472 -0.428932783947692 -0.465640412160417 -0.199421194081967 -0.931692838133333 -0.938881100266667 -0.932574428933333 -0.924657668266667 -0.9333232788 -0.947411081333333 -0.692117987408571 -0.61541178868 -0.6177012098 -0.930025697466667 -0.9465777212 -0.936849773333333 -0.9055977144 -0.893030087466667 -0.827112709866667 -0.829845929306667 -0.828016494351351 -0.5150233351 -0.33407090787 -0.451897169513333 -0.548537917661538 -0.872946747472973 -0.922820149014084 -0.877134224324324 -0.946661400704225 -0.913374745405405 -0.92659445752 -0.772274564446479 -0.755062215428571 -0.746996398472222 -0.775690657929577 -0.769869515724638 -0.747819015369231 -0.61996952229403 -0.659208673064516 -0.548165627613043 -0.638032478864407 -0.50515375334375 -0.5630374850625
3 "LAYING" -0.340183093758974 -0.346603548168421 0.0740966771965812 -0.180508645641 -0.122320431851402 -0.423336238294 0.0554243846333333 -0.0376221739247692 -0.0644735807896552 -0.00778090942484375 -0.000749588963793107 0.015685345415873 -0.610657981371795 -0.714756288728947 -0.688899758171053 -0.674858211636364 -0.650575632186667 -0.580725597942029 -0.55108562261194 -0.474362300839683 -0.308763539287931 -0.0713322905208333 0.1806700277646 0.203856134282609 0.042889201188 0.00505665852978724 0.00809099218181818 -0.0155332694204545 -0.0221233052232143 -0.120393290149091 -0.0289058313057143 -0.0311784182086207 -0.0543553845301887 -0.03452930222 -0.479180840852459 -0.386024467794667 -0.47443005034375 -0.491073716137931 0.0998535920673913 0.09746535560396 -0.08687520868 -0.102324913672727 -0.146109384459615 -0.226850547088909 -0.285334952490909 -0.30482252209434 -0.251220111474138 -0.228652209782877 -0.18663567887931 -0.323005519921538 -0.354020680303226 -0.440689098190909 -0.509344967703125 -0.488938520645161 -0.476270397391176 -0.3361700532 -0.38384293195082 -0.29434470928125 -0.782448705362319 -0.740711021426667 -0.795651790428571 -0.720988125013889 -0.758775635827778 -0.751339555527027 -0.509944988385507 -0.513717434434783 -0.494324872865672 -0.769819949123333 -0.762632946891892 -0.777842290797297 -0.737086222616438 -0.751531574682432 -0.718280571227143 -0.662057825690141 -0.609344706488889 -0.4884830371 -0.476921894086957 -0.504108617104478 -0.565614464886567 -0.622266795597015 -0.655862459377612 -0.689672679985916 -0.729582376328571 -0.7069248022 -0.693087947305556 -0.739930037728571 -0.757387190571429 -0.719972926338028 -0.710905568542857 -0.722446071815942 -0.651728549323944 -0.346975377921875 -0.419911232068966 -0.408367651470492 -0.376221225103448 -0.339459766571875 -0.409137883982759
3 "SITTING" -0.499939975691892 -0.433164408162162 0.0061059094787234 -0.23886610388589 -0.169506460579462 -0.504142141418919 0.0824463534428571 -0.0950527861929824 -0.0172282048658537 0.0170459841783333 -0.0374374275744681 0.0301810146847368 -0.329592852904737 -0.427202538491803 -0.514298957047619 -0.584363825928571 -0.422816961068333 -0.5292805107 -0.427562388039216 -0.340664074265306 -0.331859777716981 -0.315133246682927 -0.163970862134615 -0.3042527353 -0.0552807859617021 -0.0406794357871795 0.0160501562439024 -0.100047955502273 -0.14993137772093 -0.19256414005098 0.00441482138333333 -0.159470206209524 -0.121283839616327 -0.0771976368078947 -0.459771868627451 -0.420027656562979 -0.477435186470588 -0.476716503211538 -0.0308563773684211 0.0094489427547619 -0.0308187869533333 -0.177057090693878 -0.289692877371429 -0.104810907 -0.222330693611111 -0.226315112777551 -0.324996484739583 -0.33734102573913 -0.352018802475 -0.3984137755 -0.411144088311538 -0.489185895744681 -0.417358705206 -0.474871410792979 -0.438415217735849 -0.307773860136364 -0.290561081458333 -0.306201025252632 -0.707435172912281 -0.6782566365 -0.768165508672727 -0.690363387568966 -0.716228005637931 -0.735453386666667 -0.625442914254545 -0.646019994431035 -0.653417455410714 -0.766250965 -0.771535579338983 -0.797416232517857 -0.73065545779661 -0.783764366140351 -0.692260838109091 -0.625925887017241 -0.664690377462963 -0.593025146763158 -0.544159606029825 -0.564520864134545 -0.579811624829483 -0.619532589792453 -0.615045989075 -0.639908989611111 -0.622589430706897 -0.728913011785714 -0.670307761898305 -0.786773824310345 -0.765473407916667 -0.808806147576271 -0.820239523272727 -0.743379207241379 -0.770278711777778 -0.474560399314815 -0.572254021907407 -0.504049924215217 -0.35765350836 -0.54867075844898 -0.327104941315094
3 "STANDING" -0.3474464644 -0.363944993977143 0.102049232765766 -0.121946548108081 -0.132607567773198 -0.613124452384615 0.0307714444255319 0.070621938590625 -0.0181197458954717 0.0448682405860377 0.101868412641667 0.0185430405833333 -0.347023518441176 -0.585862933205128 -0.751717317875 -0.775781572209877 -0.807481237225 -0.807323995973684 -0.792953822327778 -0.7281732864464 -0.765097496875 -0.532783713492754 -0.542426700181818 -0.18210865037931 0.0525649611031034 0.00600102046136364 0.0522620906 -0.0380274120188679 0.0445669447924528 0.050116901004717 -0.0377938447636364 -0.00424412375490196 0.0241564600714286 -0.0276488560188679 -0.72765579584137 -0.691665536013699 -0.364949520151515 -0.535217605915493 0.116232997 0.120140906120833 0.127834806653191 0.066175050625 0.0471344665714286 0.0108533130185185 -0.0966380425478163 -0.106544887626786 -0.669343157048649 -0.639460907527778 -0.658343102513889 -0.269279058347059 -0.425868366423729 -0.28871822175082 -0.359532897966667 -0.303873840536765 -0.528254163514286 -0.678179133013699 -0.661854399814286 -0.589334917685507 -0.875929650384615 -0.91150074974026 -0.85440681025641 -0.882954437142857 -0.868643385641026 -0.894190174473684 -0.778590983974359 -0.74854421774026 -0.717615151333333 -0.93084005064 -0.865914762833333 -0.911259638684211 -0.868988367692308 -0.907325788441558 -0.815235036091026 -0.865252798368421 -0.818733488815789 -0.640454092267606 -0.487914030902817 -0.5108054195 -0.563637856 -0.812821871217143 -0.72835559524 -0.816325305586487 -0.790947852638889 -0.744918696933333 -0.816907339130435 -0.79492465472973 -0.772499321805556 -0.780446122143056 -0.757580726027397 -0.767289130338235 -0.706513102915493 -0.611973043232877 -0.707689417228378 -0.696273686926471 -0.594398208014084 -0.624205941670588 -0.544855838523077
3 "WALKING" -0.294395142333333 -0.166660523658537 0.0693656808921569 -0.0926837279612222 -0.142401766109 -0.410794870069307 -0.00759374451914894 0.04577113275 0.108048705878571 0.0434981053398077 -0.0561409079019608 -0.0205065655069767 -0.674751732459016 -0.72512206390625 -0.8017368759375 -0.738278924647059 -0.795062772911765 -0.679892723174603 -0.5357171575 -0.534734767905172 -0.408647176163934 -0.4628503979 -0.345900300188679 -0.16854646614 0.0389980877395349 0.023132933262093 -0.0141011458468085 -0.0496511983403846 -0.0743694845980392 -0.116173448742 0.0101472666842105 0.107965352866667 0.0336164361702128 -0.08628999798 -0.465005240793651 -0.536484272650794 -0.46800025625 -0.482368338852459 0.0686147648717949 0.1470351485 -0.0239676966888889 -0.117134306081633 -0.225767384836735 -0.240623335788462 -0.277892204144828 -0.330558226672549 -0.3672657257 -0.251270186208065 -0.390644517128571 -0.388754746571429 -0.462086093701754 -0.45937055222623 -0.485889663111111 -0.550419112293103 -0.460742075634921 -0.527616185925926 -0.395947847209677 -0.473352325843137 -0.849284994202899 -0.841438603463768 -0.807899660441176 -0.829463341470588 -0.859373171671642 -0.86199932 -0.549078099619048 -0.538204007095238 -0.498191572174603 -0.863770095797101 -0.87654686942029 -0.821971147521739 -0.835018113043478 -0.819633095173913 -0.748012305941177 -0.697665324058824 -0.632897809005882 -0.483209117825397 -0.559575144058621 -0.482168729622951 -0.458186190275862 -0.658796683440299 -0.750663080609375 -0.713930480712121 -0.752800460292537 -0.760898154011111 -0.704792140787879 -0.805618606179105 -0.784740849720588 -0.835517600588235 -0.83579004880597 -0.818874689092308 -0.759607170806452 -0.467630069551724 -0.42247589792931 -0.432818651898246 -0.409467913245614 -0.437904507824138 -0.52168745477963
3 "WALKING_DOWNSTAIRS" -0.339832070166667 -0.00900948187096775 0.114306081545517 -0.0784119495974667 -0.127348912987711 -0.446638465759036 0.00801484813793104 0.0552735337387755 0.0466488619785714 0.139957645534884 -0.0385438362093023 -0.0210869986205128 -0.64347139259434 -0.776135598035088 -0.833096502321429 -0.857632205689655 -0.781631626610169 -0.824288078611111 -0.627541161541379 -0.714476355294118 -0.588194697096154 -0.56430369 -0.361744160066667 -0.138351800861111 0.0291659138571429 0.0554732669328571 -0.00877503000243902 -0.0213711860095238 0.00418985181395349 -0.0293504232334211 -0.090555575272093 -0.0438923217472222 -0.0213328733886364 -0.103903236297297 -0.677478934382456 -0.6931277892 -0.657662536545455 -0.716684598037736 0.0868536156244444 -0.0225230453870968 0.0431927746470588 0.0101247114068182 -0.114343977219512 -0.0752667327309524 -0.161207097019512 -0.211650035528 -0.547688625901961 -0.453915655095833 -0.38244105273913 -0.325028904318367 -0.385427106092157 -0.4081816665625 -0.387667895215686 -0.527498004913261 -0.417277874857143 -0.529382074458929 -0.529528593553191 -0.425932951685185 -0.885958773898305 -0.915741372372881 -0.869206974118644 -0.875790342931035 -0.899216578983051 -0.885816106101695 -0.683990891078947 -0.643790780685185 -0.567646512169811 -0.88040884362069 -0.86820971779661 -0.88818677137931 -0.847357364431034 -0.792412727966102 -0.783609083983051 -0.766466766666667 -0.684917849237288 -0.51754027756 -0.444751150517857 -0.5863586834375 -0.57182792668 -0.737276595263158 -0.769696455157895 -0.828904846910714 -0.820296476413793 -0.858571387421053 -0.848300176955172 -0.766522022754386 -0.781516037068966 -0.856642441982456 -0.819357369464286 -0.814420083241379 -0.808235023818182 -0.48828522316 -0.503267802019608 -0.478942551521739 -0.424864931021569 -0.47871430614 -0.444789524877551
3 "WALKING_UPSTAIRS" -0.221106420890909 -0.179602750428571 0.196443669603604 -0.0701891093908 -0.107434810224679 -0.635518273990291 0.045773462533871 0.0418939411033333 0.092808160162 0.146086977887719 0.0203375944471429 -0.0481529104576271 -0.739746237931034 -0.910624544597701 -0.867599115045977 -0.852857663793103 -0.790467737767442 -0.697988614740964 -0.807852094284615 -0.629094239078947 -0.48866046655 0.027626452754386 0.201575649942308 0.443100655744681 -0.001887052767 0.0790561095566038 0.0775562082698413 -0.0621384086 -0.0725151087460317 -0.0871419934523437 0.0360310785344262 -0.0104634224431034 0.00513733246774194 -0.137916041993846 -0.643459573876543 -0.649224430724638 -0.690326772256098 -0.6779812670875 0.0669938044236364 0.111369182960417 -0.119224248435484 -0.267709298835821 -0.337437336790323 -0.303265442379863 -0.520901851793651 -0.436407874027273 -0.468763507094203 -0.433452469997333 -0.404144347892754 -0.486271825506849 -0.518259479775641 -0.610638770532278 -0.645389057025316 -0.711200649426923 -0.693272476197531 -0.462972680853286 -0.438067454201408 -0.40091992446875 -0.93027167954023 -0.914950092643678 -0.938917889883721 -0.917822207425287 -0.957043277241379 -0.925062911609195 -0.615597835307692 -0.581775619 -0.538184412653333 -0.925618499422093 -0.924385397126437 -0.919607785862069 -0.920494342790698 -0.908602887701149 -0.786026289767442 -0.74878702847619 -0.69425602927907 -0.564776460506329 -0.560833924702703 -0.511533932146753 -0.6691236309875 -0.789062459204819 -0.866092405481481 -0.833329315360465 -0.911778075542169 -0.88978535945 -0.899807773070588 -0.866383459146342 -0.793597548938272 -0.768450865166914 -0.753664883987342 -0.711598495268293 -0.743502796463415 -0.526395228047368 -0.561920545958333 -0.460171117772727 -0.392816651346667 -0.339344527792424 -0.44721347457377
4 "LAYING" -0.351552519136364 -0.188195103692308 0.128353777806122 -0.0598229751380435 -0.161760697443434 -0.601015765174444 0.0962807424766667 -0.023635872465 -0.00834490306557377 0.02750516383125 0.0474945803935484 -0.0108456085714286 -0.510800367075758 -0.560077760898551 -0.697110423630137 -0.745548578611111 -0.705314904618421 -0.686853447969231 -0.708491632390625 -0.471651325890625 -0.412092414862069 -0.299258995730159 -0.265671307689362 -0.0059672868 0.0476057507454545 0.0450446967513208 -0.00913921626538461 0.0271126458040816 -0.0178117049821429 -0.106271139145455 0.0408072968561404 -0.0990137867830189 -0.0657167236673469 -0.0575226914933333 -0.53412752484127 -0.471761113014925 -0.496795279071692 -0.53652612280303 0.028115590522449 0.0159544035781818 -0.187576751134615 -0.214135521323729 -0.248229324941176 -0.261042039407273 -0.324640169056897 -0.438508603727419 -0.365314481921667 -0.333360132296875 -0.436355107686885 -0.44011352525 -0.560596133242424 -0.605436384525714 -0.664382582491176 -0.671649381149254 -0.612786857429412 -0.402441415469231 -0.465028763084615 -0.43031205122807 -0.850010126394737 -0.85277672676 -0.853924479178082 -0.825990903533333 -0.828222101866667 -0.871589768547945 -0.631858053 -0.617148350647059 -0.5954295647 -0.854732921972973 -0.847390202666667 -0.871236048421053 -0.883588748961039 -0.884179220666667 -0.757509951135135 -0.727775564459459 -0.730174365264384 -0.617591875579412 -0.526844417936364 -0.495833488722727 -0.620033334458904 -0.833446509534247 -0.764895420278947 -0.810488225565789 -0.824694104223684 -0.840881017608108 -0.807106072315789 -0.792622102366197 -0.770885818369863 -0.776578015070423 -0.776094297130435 -0.692471234166667 -0.757379031408451 -0.551776208791045 -0.593906180749315 -0.663209376226415 -0.346293939148387 -0.514644248113333 -0.377125215660714
4 "SITTING" -0.267264448947368 -0.175953669763158 0.137593029791667 -0.0886667887333333 -0.118778956689011 -0.577238990820225 0.0181724135087719 -0.00299550763157895 -0.0363674007594828 0.0271742598183673 0.0106381221815385 -0.0719792182078125 -0.66980008984058 -0.763401713185714 -0.772208651152703 -0.857861351891892 -0.773731567972973 -0.701998609647059 -0.67013329504697 -0.602024548169492 -0.384215505368421 -0.222928599857143 -0.00124105694916667 0.171271455162791 0.100102151768182 0.0634310487391304 0.0888392155125 -0.00825817967169811 -0.0585869225396226 -0.00797991078842105 -0.0851832685882353 0.001022851578 -0.010355674193617 -0.0557513461625 -0.675018129470588 -0.648022913710769 -0.504280595681818 -0.60792450328125 0.0625696954113207 -0.0105436047372093 -0.0749352728862745 -0.158504502976 -0.228754951191489 -0.205393111517241 -0.366447689783333 -0.415124447666667 -0.439981991240741 -0.349292238693548 -0.404753625889474 -0.488706614839344 -0.51276099590625 -0.538421580707692 -0.603228369595385 -0.602498052507692 -0.638126458706452 -0.469927444953846 -0.42012809978125 -0.39978966385 -0.836714597726027 -0.851016633722222 -0.821956352837838 -0.883199456666667 -0.846539292216216 -0.893045486944444 -0.68047783975 -0.583233000637681 -0.637106936396825 -0.801839985 -0.877330043676471 -0.846082738356164 -0.822057367630137 -0.860590177328767 -0.848589347486111 -0.785626145135135 -0.796724556197183 -0.588254823028985 -0.537299909636765 -0.552117143497059 -0.706495156401429 -0.799381400485714 -0.831491212735294 -0.800875476463768 -0.809986397014084 -0.849210383521127 -0.840428519705479 -0.802902682294118 -0.722379649068493 -0.838355405742857 -0.794839721676471 -0.783523015072464 -0.761641500298507 -0.578179676737097 -0.519637608967213 -0.523677436 -0.512667291698413 -0.544473734961228 -0.392495928929825
4 "STANDING" -0.1005868542 -0.18957482475 0.138091953619048 -0.109019796298837 -0.0909038805281 -0.516380006229167 0.100895447094643 -0.0430225611166667 0.0285215778833333 0.0938298632 -0.0230042974893651 -0.0221945307244898 -0.649521548959459 -0.784633672986301 -0.7733647636 -0.703320815078947 -0.714288286696104 -0.741654578387097 -0.599405229809524 -0.431300228596875 -0.370510567807692 -0.114350504232143 -0.0869022446153846 0.135737521152174 0.0126958433884615 0.00143483618058823 -0.0114783304572549 0.0334461063921569 0.0162697880173077 -0.04281134472 0.037230952112963 -0.0790053828698113 0.001616790098 0.0284353894980769 -0.69523859824507 -0.630590883774648 -0.655891285842857 -0.696503391617647 0.0480135245581395 0.0976810392557692 -0.101841009702 -0.0514266070196078 -0.173516446836038 -0.250592270545455 -0.332642716988525 -0.395069332717241 -0.435311720620968 -0.381763423521897 -0.288899970549231 -0.405608349575 -0.4854691996 -0.411440608029412 -0.566961061804921 -0.509590143934375 -0.559825590585714 -0.511998533 -0.37201088831746 -0.34326700162069 -0.838169241948052 -0.826963682947368 -0.839594177407895 -0.83304011152 -0.844233734272727 -0.843724289945946 -0.639672397855714 -0.574008823181818 -0.548653910397059 -0.860186419733333 -0.821624789986842 -0.868482627432432 -0.808110047532468 -0.871794046527027 -0.822310613648649 -0.733015498421053 -0.7757861932 -0.522024262486667 -0.453037667 -0.429006311806667 -0.559438890275362 -0.793961072986486 -0.845316528375 -0.813998688164384 -0.831112983756757 -0.806881003597222 -0.788575723364865 -0.722994079810811 -0.729576884432432 -0.757278206613333 -0.741427939306667 -0.804371802322857 -0.701111392 -0.612591443985075 -0.530097092024063 -0.498973237844444 -0.526172524007463 -0.488788795323077 -0.539868852155556
4 "WALKING" -0.176424053184211 -0.412164299090909 0.0968741244466019 -0.07889251216 -0.0993687546388207 -0.509562042703297 -0.021237072852 0.0703926800169491 -0.00317245227819672 0.0141449641473684 0.0286142081557692 0.00558633348360656 -0.505527666742857 -0.571978445710145 -0.662103162232877 -0.660515080855263 -0.698844739902899 -0.546897423334286 -0.569114102380952 -0.391232607046774 -0.331632498482759 -0.144666892086957 0.0796364887921569 0.0128668665581395 0.095015405055102 0.0364004377065217 0.01536581777 -0.0194427341 -0.0279562119917021 -0.0983159427153846 0.00743179121923076 -0.09002235351 -0.155554859494231 -0.084648009285 -0.283186748064407 -0.254408288928571 -0.307936659415094 -0.245802114781967 0.0965559847452381 0.157397643032 -0.308305590862745 -0.184731889216364 -0.247349372603636 -0.247069318703774 -0.259048122333333 -0.269311236344444 -0.389978059709677 -0.388649004861525 -0.393203646086207 -0.555794553910714 -0.476780951623188 -0.612632022328125 -0.60554178509375 -0.6234647218 -0.576145946965625 -0.462181262919355 -0.407034106241176 -0.462733110692308 -0.802368086528571 -0.760072171638889 -0.832153377761194 -0.738073355780822 -0.850166475735294 -0.778518485492958 -0.547599504220588 -0.586313668970588 -0.542140436942029 -0.808053464109589 -0.858374409577465 -0.804137033289855 -0.816136559 -0.78286426973913 -0.599754509434783 -0.5463398923 -0.563275194346479 -0.650041138970149 -0.559210713814286 -0.616666608617647 -0.618662715061538 -0.699645999859701 -0.695889216753623 -0.71563203875 -0.822930995633803 -0.798736546273913 -0.790589691424658 -0.719957359884058 -0.737037136104478 -0.654749707550725 -0.711821660253731 -0.676578309338028 -0.718296530072464 -0.514178341851852 -0.475774814163636 -0.465998208542593 -0.502420127647059 -0.436664913346154 -0.490676786446809
4 "WALKING_DOWNSTAIRS" -0.421470143928 -0.301216847657143 0.157152651702051 -0.0649465407328571 -0.14520732955122 -0.50285128975 0.0902911487804878 0.0159177410914286 0.1056696494 0.0527246675179487 0.0110840816146341 0.0259413926567568 -0.44822639002 -0.667044595894444 -0.703053789107143 -0.853129161714286 -0.8270813292 -0.734154514727273 -0.685240839490909 -0.590765883041818 -0.526974296259259 -0.441940000047727 -0.158394523 -0.277476766189189 -0.0232453678794872 0.0354003784094872 -0.0331345079782609 -0.0436629916578947 0.0395052904 -0.01318412525 -0.0289159306977273 -0.0536781775641026 -0.0396467555159091 -0.0962975430833333 -0.428319744981132 -0.473187142957447 -0.4617874062 -0.477931342173913 0.094853171085 0.0767651229375 -0.0823659053421053 -0.177113613359574 -0.40253599795122 -0.391424394026667 -0.413336141590909 -0.368104434911111 -0.202410073719231 -0.328332681769565 -0.332120654229167 -0.595235258237059 -0.557132598666667 -0.68628508 -0.576464702066071 -0.670449282980769 -0.638744850423077 -0.345727207127273 -0.482743394333333 -0.47822596009434 -0.902973164915254 -0.846199167118644 -0.87455573559322 -0.842102580677966 -0.863205093050847 -0.88515790220339 -0.5682535375 -0.4692141811125 -0.551275650351852 -0.889550708474576 -0.86285721779661 -0.870092452711864 -0.895100394915254 -0.911973572586207 -0.75080059038983 -0.682327906355932 -0.709747554368421 -0.598871996444828 -0.64308351 -0.590745842607273 -0.535562411574074 -0.737394287308 -0.678930268058491 -0.681248659518519 -0.729669654444444 -0.725987603496226 -0.728699670192593 -0.865986882122807 -0.842508035966102 -0.8832205395 -0.837524370344828 -0.864141060185185 -0.770757851947368 -0.346171205841667 -0.360803843073469 -0.432614115207091 -0.500167223642857 -0.329340581166667 -0.391133368926829
4 "WALKING_UPSTAIRS" -0.111953637939394 -0.498618888028621 0.0994048382708333 -0.1619940425896 -0.142466239366667 -0.466665431168421 0.163212008137778 -0.0214201687529787 0.0125743121891892 0.0902811133534884 0.0284236244261702 0.00767337142854054 -0.565671942517241 -0.67207420245614 -0.65348746 -0.798199563283582 -0.8173820775 -0.771568475258064 -0.620006160640625 -0.642175639535714 -0.463342504074138 -0.393233087436364 -0.185128842666667 0.023639933422449 0.0204549924210526 0.0141332527115385 -0.062024679194 -0.085613840488 -0.0513709047864103 -0.0372111208841176 0.0280287102159091 -0.000936035427659578 -0.058481079656 -0.000379177512195118 -0.393550299401754 -0.42744558435 -0.428816073509804 -0.343667060322034 -0.0728814877521951 0.0652768180638298 -0.1765898447 -0.307319683786364 -0.296827100943396 -0.332895797626 -0.332191560958333 -0.273669991282128 -0.295072517396364 -0.325522797026667 -0.367281941542857 -0.464333721107143 -0.499771716932203 -0.573978201442623 -0.560595793966102 -0.545748118389831 -0.6072937959 -0.451599798661017 -0.426596657374194 -0.435130736579032 -0.808461155074627 -0.819951915074627 -0.833451178955224 -0.821939051149254 -0.816557541515151 -0.832498870044776 -0.578934671488136 -0.531340427357377 -0.5125733693875 -0.852567582835821 -0.836680466716418 -0.808585161791045 -0.805953155671642 -0.829952131791045 -0.75721051930597 -0.682520217571212 -0.711787055734375 -0.514940626615385 -0.649778358203125 -0.6373532256 -0.696142707939394 -0.697403454058333 -0.689217840152542 -0.665226148725806 -0.669679350026229 -0.728847685901639 -0.717682240893939 -0.81636930015625 -0.815258023933333 -0.733432391975385 -0.756833211212121 -0.792203655589385 -0.806405883523077 -0.354478256964815 -0.340639780013462 -0.267551530716667 -0.321699737190698 -0.262368985929412 -0.419521750825641
